id_teryt;kod_teryt;wojewodztwo;powiat;gmina;nazwa;typ_kod;typ
2013072;201307_2;20;13;07;Nowe Piekuty;2;gmina wiejska
2013082;201308_2;20;13;08;Sokoły;2;gmina wiejska
2013093;201309_3;20;13;09;Szepietowo;3;gmina miejsko-wiejska
2013094;201309_4;20;13;09;Szepietowo;4;miasto
2013095;201309_5;20;13;09;Szepietowo;5;obszar wiejski
2013102;201310_2;20;13;10;Wysokie Mazowieckie;2;gmina wiejska
2014;2014;20;14;;zambrowski;;powiat
2014011;201401_1;20;14;01;Zambrów;1;gmina miejska
2014022;201402_2;20;14;02;Kołaki Kościelne;2;gmina wiejska
2014032;201403_2;20;14;03;Rutki;2;gmina wiejska
2014042;201404_2;20;14;04;Szumowo;2;gmina wiejska
2014052;201405_2;20;14;05;Zambrów;2;gmina wiejska
2061;2061;20;61;;Białystok;;miasto na prawach powiatu
2061011;206101_1;20;61;01;Białystok;1;gmina miejska
2062;2062;20;62;;Łomża;;miasto na prawach powiatu
2062011;206201_1;20;62;01;Łomża;1;gmina miejska
2063;2063;20;63;;Suwałki;;miasto na prawach powiatu
2063011;206301_1;20;63;01;Suwałki;1;gmina miejska
22;22;22;;;POMORSKIE;;województwo
2201;2201;22;01;;bytowski;;powiat
2201012;220101_2;22;01;01;Borzytuchom;2;gmina wiejska
2201023;220102_3;22;01;02;Bytów;3;gmina miejsko-wiejska
2201024;220102_4;22;01;02;Bytów;4;miasto
2201025;220102_5;22;01;02;Bytów;5;obszar wiejski
2201032;220103_2;22;01;03;Czarna Dąbrówka;2;gmina wiejska
2201042;220104_2;22;01;04;Kołczygłowy;2;gmina wiejska
2201052;220105_2;22;01;05;Lipnica;2;gmina wiejska
2201063;220106_3;22;01;06;Miastko;3;gmina miejsko-wiejska
2201064;220106_4;22;01;06;Miastko;4;miasto
2201065;220106_5;22;01;06;Miastko;5;obszar wiejski
2201072;220107_2;22;01;07;Parchowo;2;gmina wiejska
2201082;220108_2;22;01;08;Studzienice;2;gmina wiejska
2201092;220109_2;22;01;09;Trzebielino;2;gmina wiejska
2201102;220110_2;22;01;10;Tuchomie;2;gmina wiejska
2202;2202;22;02;;chojnicki;;powiat
2202011;220201_1;22;02;01;Chojnice;1;gmina miejska
2202023;220202_3;22;02;02;Brusy;3;gmina miejsko-wiejska
2202024;220202_4;22;02;02;Brusy;4;miasto
2202025;220202_5;22;02;02;Brusy;5;obszar wiejski
2202032;220203_2;22;02;03;Chojnice;2;gmina wiejska
2202043;220204_3;22;02;04;Czersk;3;gmina miejsko-wiejska
2202044;220204_4;22;02;04;Czersk;4;miasto
2202045;220204_5;22;02;04;Czersk;5;obszar wiejski
2202052;220205_2;22;02;05;Konarzyny;2;gmina wiejska
2203;2203;22;03;;człuchowski;;powiat
2203011;220301_1;22;03;01;Człuchów;1;gmina miejska
2203023;220302_3;22;03;02;Czarne;3;gmina miejsko-wiejska
2203024;220302_4;22;03;02;Czarne;4;miasto
2203025;220302_5;22;03;02;Czarne;5;obszar wiejski
2203032;220303_2;22;03;03;Człuchów;2;gmina wiejska
2203043;220304_3;22;03;04;Debrzno;3;gmina miejsko-wiejska
2203044;220304_4;22;03;04;Debrzno;4;miasto
2203045;220304_5;22;03;04;Debrzno;5;obszar wiejski
2203052;220305_2;22;03;05;Koczała;2;gmina wiejska
2203062;220306_2;22;03;06;Przechlewo;2;gmina wiejska
2203072;220307_2;22;03;07;Rzeczenica;2;gmina wiejska
2204;2204;22;04;;gdański;;powiat
2204011;220401_1;22;04;01;Pruszcz Gdański;1;gmina miejska
2204022;220402_2;22;04;02;Cedry Wielkie;2;gmina wiejska
2204032;220403_2;22;04;03;Kolbudy;2;gmina wiejska
2204042;220404_2;22;04;04;Pruszcz Gdański;2;gmina wiejska
2204052;220405_2;22;04;05;Przywidz;2;gmina wiejska
2204062;220406_2;22;04;06;Pszczółki;2;gmina wiejska
2204072;220407_2;22;04;07;Suchy Dąb;2;gmina wiejska
2204082;220408_2;22;04;08;Trąbki Wielkie;2;gmina wiejska
2205;2205;22;05;;kartuski;;powiat
2205012;220501_2;22;05;01;Chmielno;2;gmina wiejska
2205023;220502_3;22;05;02;Kartuzy;3;gmina miejsko-wiejska
2205024;220502_4;22;05;02;Kartuzy;4;miasto
2205025;220502_5;22;05;02;Kartuzy;5;obszar wiejski
2205032;220503_2;22;05;03;Przodkowo;2;gmina wiejska
2205042;220504_2;22;05;04;Sierakowice;2;gmina wiejska
2205052;220505_2;22;05;05;Somonino;2;gmina wiejska
2205062;220506_2;22;05;06;Stężyca;2;gmina wiejska
2205072;220507_2;22;05;07;Sulęczyno;2;gmina wiejska
2205083;220508_3;22;05;08;Żukowo;3;gmina miejsko-wiejska
2205084;220508_4;22;05;08;Żukowo;4;miasto
2205085;220508_5;22;05;08;Żukowo;5;obszar wiejski
2206;2206;22;06;;kościerski;;powiat
2206011;220601_1;22;06;01;Kościerzyna;1;gmina miejska
2206022;220602_2;22;06;02;Dziemiany;2;gmina wiejska
2206032;220603_2;22;06;03;Karsin;2;gmina wiejska
2206042;220604_2;22;06;04;Kościerzyna;2;gmina wiejska
2206052;220605_2;22;06;05;Liniewo;2;gmina wiejska
2206062;220606_2;22;06;06;Lipusz;2;gmina wiejska
2206072;220607_2;22;06;07;Nowa Karczma;2;gmina wiejska
2206082;220608_2;22;06;08;Stara Kiszewa;2;gmina wiejska
2207;2207;22;07;;kwidzyński;;powiat
2207011;220701_1;22;07;01;Kwidzyn;1;gmina miejska
2207022;220702_2;22;07;02;Gardeja;2;gmina wiejska
2207032;220703_2;22;07;03;Kwidzyn;2;gmina wiejska
2207043;220704_3;22;07;04;Prabuty;3;gmina miejsko-wiejska
2207044;220704_4;22;07;04;Prabuty;4;miasto
2207045;220704_5;22;07;04;Prabuty;5;obszar wiejski
2207052;220705_2;22;07;05;Ryjewo;2;gmina wiejska
2207062;220706_2;22;07;06;Sadlinki;2;gmina wiejska
2208;2208;22;08;;lęborski;;powiat
2208011;220801_1;22;08;01;Lębork;1;gmina miejska
2208021;220802_1;22;08;02;Łeba;1;gmina miejska
2208032;220803_2;22;08;03;Cewice;2;gmina wiejska
2208042;220804_2;22;08;04;Nowa Wieś Lęborska;2;gmina wiejska
2208052;220805_2;22;08;05;Wicko;2;gmina wiejska
2209;2209;22;09;;malborski;;powiat
2209011;220901_1;22;09;01;Malbork;1;gmina miejska
2209032;220903_2;22;09;03;Lichnowy;2;gmina wiejska
2209042;220904_2;22;09;04;Malbork;2;gmina wiejska
2209062;220906_2;22;09;06;Miłoradz;2;gmina wiejska
2209073;220907_3;22;09;07;Nowy Staw;3;gmina miejsko-wiejska
2209074;220907_4;22;09;07;Nowy Staw;4;miasto
2209075;220907_5;22;09;07;Nowy Staw;5;obszar wiejski
2209082;220908_2;22;09;08;Stare Pole;2;gmina wiejska
2210;2210;22;10;;nowodworski;;powiat
2210011;221001_1;22;10;01;Krynica Morska;1;gmina miejska
2210023;221002_3;22;10;02;Nowy Dwór Gdański;3;gmina miejsko-wiejska
2210024;221002_4;22;10;02;Nowy Dwór Gdański;4;miasto
2210025;221002_5;22;10;02;Nowy Dwór Gdański;5;obszar wiejski
2210032;221003_2;22;10;03;Ostaszewo;2;gmina wiejska
2210042;221004_2;22;10;04;Stegna;2;gmina wiejska
2210052;221005_2;22;10;05;Sztutowo;2;gmina wiejska
2211;2211;22;11;;pucki;;powiat
2211011;221101_1;22;11;01;Hel;1;gmina miejska
2211023;221102_3;22;11;02;Jastarnia;3;gmina miejsko-wiejska
2211024;221102_4;22;11;02;Jastarnia;4;miasto
2211025;221102_5;22;11;02;Jastarnia;5;obszar wiejski
2211031;221103_1;22;11;03;Puck;1;gmina miejska
2211043;221104_3;22;11;04;Władysławowo;3;gmina miejsko-wiejska
2211044;221104_4;22;11;04;Władysławowo;4;miasto
2211045;221104_5;22;11;04;Władysławowo;5;obszar wiejski
2211052;221105_2;22;11;05;Kosakowo;2;gmina wiejska
2211062;221106_2;22;11;06;Krokowa;2;gmina wiejska
2211072;221107_2;22;11;07;Puck;2;gmina wiejska
2212;2212;22;12;;słupski;;powiat
2212011;221201_1;22;12;01;Ustka;1;gmina miejska
2212022;221202_2;22;12;02;Damnica;2;gmina wiejska
2212032;221203_2;22;12;03;Dębnica Kaszubska;2;gmina wiejska
2212042;221204_2;22;12;04;Główczyce;2;gmina wiejska
2212053;221205_3;22;12;05;Kępice;3;gmina miejsko-wiejska
2212054;221205_4;22;12;05;Kępice;4;miasto
2212055;221205_5;22;12;05;Kępice;5;obszar wiejski
2212062;221206_2;22;12;06;Kobylnica;2;gmina wiejska
2212072;221207_2;22;12;07;Potęgowo;2;gmina wiejska
2212082;221208_2;22;12;08;Redzikowo;2;gmina wiejska
2212092;221209_2;22;12;09;Smołdzino;2;gmina wiejska
2212102;221210_2;22;12;10;Ustka;2;gmina wiejska
2213;2213;22;13;;starogardzki;;powiat
2213013;221301_3;22;13;01;Czarna Woda;3;gmina miejsko-wiejska
2213014;221301_4;22;13;01;Czarna Woda;4;miasto
2213015;221301_5;22;13;01;Czarna Woda;5;obszar wiejski
2213021;221302_1;22;13;02;Skórcz;1;gmina miejska
2213031;221303_1;22;13;03;Starogard Gdański;1;gmina miejska
2213042;221304_2;22;13;04;Bobowo;2;gmina wiejska
2213052;221305_2;22;13;05;Kaliska;2;gmina wiejska
2213062;221306_2;22;13;06;Lubichowo;2;gmina wiejska
2213072;221307_2;22;13;07;Osieczna;2;gmina wiejska
2213082;221308_2;22;13;08;Osiek;2;gmina wiejska
2213093;221309_3;22;13;09;Skarszewy;3;gmina miejsko-wiejska
2213094;221309_4;22;13;09;Skarszewy;4;miasto
2213095;221309_5;22;13;09;Skarszewy;5;obszar wiejski
2213102;221310_2;22;13;10;Skórcz;2;gmina wiejska
2213112;221311_2;22;13;11;Smętowo Graniczne;2;gmina wiejska
2213122;221312_2;22;13;12;Starogard Gdański;2;gmina wiejska
2213132;221313_2;22;13;13;Zblewo;2;gmina wiejska
2214;2214;22;14;;tczewski;;powiat
2214011;221401_1;22;14;01;Tczew;1;gmina miejska
2214023;221402_3;22;14;02;Gniew;3;gmina miejsko-wiejska
2214024;221402_4;22;14;02;Gniew;4;miasto
2214025;221402_5;22;14;02;Gniew;5;obszar wiejski
2214032;221403_2;22;14;03;Morzeszczyn;2;gmina wiejska
2214043;221404_3;22;14;04;Pelplin;3;gmina miejsko-wiejska
2214044;221404_4;22;14;04;Pelplin;4;miasto
2214045;221404_5;22;14;04;Pelplin;5;obszar wiejski
2214052;221405_2;22;14;05;Subkowy;2;gmina wiejska
2214062;221406_2;22;14;06;Tczew;2;gmina wiejska
2215;2215;22;15;;wejherowski;;powiat
2215011;221501_1;22;15;01;Reda;1;gmina miejska
2215021;221502_1;22;15;02;Rumia;1;gmina miejska
2215031;221503_1;22;15;03;Wejherowo;1;gmina miejska
2215042;221504_2;22;15;04;Choczewo;2;gmina wiejska
2215052;221505_2;22;15;05;Gniewino;2;gmina wiejska
2215062;221506_2;22;15;06;Linia;2;gmina wiejska
2215072;221507_2;22;15;07;Luzino;2;gmina wiejska
2215082;221508_2;22;15;08;Łęczyce;2;gmina wiejska
2215092;221509_2;22;15;09;Szemud;2;gmina wiejska
2215102;221510_2;22;15;10;Wejherowo;2;gmina wiejska
2216;2216;22;16;;sztumski;;powiat
2216013;221601_3;22;16;01;Dzierzgoń;3;gmina miejsko-wiejska
2216014;221601_4;22;16;01;Dzierzgoń;4;miasto
2216015;221601_5;22;16;01;Dzierzgoń;5;obszar wiejski
2216022;221602_2;22;16;02;Mikołajki Pomorskie;2;gmina wiejska
2216032;221603_2;22;16;03;Stary Dzierzgoń;2;gmina wiejska
2216042;221604_2;22;16;04;Stary Targ;2;gmina wiejska
2216053;221605_3;22;16;05;Sztum;3;gmina miejsko-wiejska
2216054;221605_4;22;16;05;Sztum;4;miasto
2216055;221605_5;22;16;05;Sztum;5;obszar wiejski
2261;2261;22;61;;Gdańsk;;miasto na prawach powiatu
2261011;226101_1;22;61;01;Gdańsk;1;gmina miejska
2262;2262;22;62;;Gdynia;;miasto na prawach powiatu
